name,target,equipment,Level,gym,home,goal,bodyPart,type,sets
dumbbell seated bicep curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell seated biceps curl (on stability ball),biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated biceps curl to shoulder press,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated calf raise,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,3
dumbbell seated curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell seated front raise,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell seated hammer curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated inner biceps curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell seated kickback,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated lateral raise,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell seated lateral raise v. 2,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell seated neutral wrist curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell seated one arm bicep curl on exercise ball with leg raised,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated one arm kickback,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated one arm rotate,forearms,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower arms,weight,3
dumbbell seated one leg calf raise,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,3
dumbbell seated one leg calf raise - hammer grip,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,5
dumbbell seated one leg calf raise - palm up,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,5
dumbbell seated palms up wrist curl,forearms,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower arms,weight,5
dumbbell seated preacher curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell seated revers grip concentration curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated reverse grip one arm overhead tricep extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell seated shoulder press,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell seated shoulder press (parallel grip),delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell seated triceps extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell shrug,traps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,back,weight,5
dumbbell side bend,abs,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,waist,weight,5
dumbbell side lying one hand raise,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell side plank with rear fly,upper back,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,back,weight,3
dumbbell single arm overhead carry,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell single leg calf raise,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,5
dumbbell single leg deadlift,glutes,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell single leg deadlift with stepbox support,glutes,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell single leg split squat,quads,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell single leg squat,glutes,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell squat,glutes,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell standing alternate hammer curl and press,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell standing alternate overhead press,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell standing alternate raise,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell standing alternating tricep kickback,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing around world,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell standing bent over one arm triceps extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell standing bent over two arm triceps extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell standing biceps curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing calf raise,calves,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,lower legs,weight,4
dumbbell standing concentration curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell standing front raise above head,delts,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell standing inner biceps curl v. 2,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell standing kickback,triceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing one arm concentration curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell standing one arm curl (over incline bench),biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing one arm curl over incline bench,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell standing one arm extension,triceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing one arm palm in press,delts,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell standing one arm reverse curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing overhead press,delts,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell standing palms in press,delts,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,shoulders,weight,4
dumbbell standing preacher curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell standing reverse curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell standing triceps extension,triceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell standing zottman preacher curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell step up single leg balance with bicep curl,biceps,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbell step-up,glutes,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell step-up lunge,quads,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell step-up split squat,quads,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell stiff leg deadlift,glutes,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell straight arm pullover,pectorals,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,chest,weight,4
dumbbell straight leg deadlift,glutes,dumbbell,Advanced,1,1,Get Fitter & Lose Weight,upper legs,weight,4
dumbbell sumo pull through,glutes,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell supported squat,quads,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,5
dumbbell tate press,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell tricep kickback with stork stance,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell twisting bench press,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dumbbell upright row,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,5
dumbbell upright row (back pov),delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,4
dumbbell upright shoulder external rotation,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell waiter biceps curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell w-press,delts,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,shoulders,weight,3
dumbbell zottman curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,3
dumbbell zottman preacher curl,biceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
dumbbells seated triceps extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,5
dynamic chest stretch (male),pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,5
elbow dips,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,3
elbow lift - reverse push-up,upper back,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,4
elbow-to-knee,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5
elevator,upper back,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,4
exercise ball alternating arm ups,lats,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,5
exercise ball back extension with arms extended,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,5
exercise ball back extension with hands behind head,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,5
exercise ball back extension with knees off ground,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,4
exercise ball back extension with rotation,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,4
exercise ball dip,triceps,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,duration,3
exercise ball hip flexor stretch,glutes,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,4
exercise ball hug,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,3
exercise ball lat stretch,lats,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,3
exercise ball lower back stretch (pyramid),lats,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,3
exercise ball lying side lat stretch,lats,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,4
exercise ball on the wall calf raise,calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,4
exercise ball on the wall calf raise (tennis ball between ankles),calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,3
exercise ball on the wall calf raise (tennis ball between knees),calves,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,lower legs,weight,3
exercise ball one leg prone lower body rotation,glutes,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,4
exercise ball one legged diagonal kick hamstring curl,glutes,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,3
exercise ball pike push up,pectorals,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,chest,duration,4
exercise ball prone leg raise,spine,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,3
exercise ball seated hamstring stretch,hamstrings,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,4
exercise ball seated triceps stretch,triceps,Exercise Ball,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,duration,5
exercise ball supine triceps extension,triceps,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper arms,weight,4
ez bar french press on exercise ball,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez bar lying bent arms pullover,lats,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,back,weight,3
ez bar lying close grip triceps extension behind head,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez bar reverse grip bent over row,upper back,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,back,weight,4
ez bar seated close grip concentration curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3
ez bar standing french press,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez barbell anti gravity press,delts,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,shoulders,weight,3
ez barbell close grip preacher curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez barbell close-grip curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez barbell curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez barbell decline close grip face press,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez barbell decline triceps extension,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3
ez barbell incline triceps extension,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez barbell jm bench press,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez barbell reverse grip curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez barbell reverse grip preacher curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3
ez barbell seated curls,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez barbell seated triceps extension,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez barbell spider curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,5
ez-bar biceps curl (with arm blaster),biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez-bar close-grip bench press,triceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
ez-barbell standing wide grip biceps curl,biceps,ez barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,4
farmers walk,quads,dumbbell,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,weight,5
finger curls,forearms,barbell,Intermediate,1,0,Get Fitter & Lose Weight,lower arms,weight,5
flag,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5
flexion leg sit up (bent knee),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3
flexion leg sit up (straight arm),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
floor fly (with barbell),pectorals,barbell,Beginner,1,0,Get Fitter & Lose Weight,chest,weight,4
flutter kicks,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5
forward jump,quads,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5
forward lunge (male),glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4
frankenstein squat,glutes,barbell,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,3
frog crunch,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5
frog planche,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5
front lever,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3
front lever reps,upper back,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5
front plank with twist,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
full maltese,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3
full planche,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
full planche push-up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4
gironda sternum chin,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3
glute bridge march,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3
glute bridge two legs on bench (male),glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5
glute-ham raise,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5
gorilla chin,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
groin crunch,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
hack calf raise,calves,sled machine,Intermediate,1,0,Get Fitter & Lose Weight,lower legs,weight,3
hack one leg calf raise,calves,sled machine,Intermediate,1,0,Get Fitter & Lose Weight,lower legs,weight,4
half knee bends (male),cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,3
half sit-up (male),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
hamstring stretch,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5
hands bike,pectorals,upper body ergometer,Intermediate,1,0,Get Fitter & Lose Weight,chest,duration,5
hands clasped circular toe touch (male),glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3
hands reversed clasped circular toe touch (male),glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3
handstand,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,4
handstand push-up,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,5
hanging leg hip raise,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5
hanging leg raise,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3
hanging oblique knee raise,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4
hanging pike,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3
